$conditionInfo$date$reviewer$Effectiveness$Satisfaction$Ease of Use$Comment
1$Anxiousness associated with Depression$12/7/2019 11:05:13 AM$Reviewer: 13-18 Female  on Treatment for 5 to less than 10 years (Patient) $1$1$3$Made me more anxious, made my depression much worse, and it’s side effects make it not worth taking.
7$Anxiousness associated with Depression$7/23/2017 5:05:53 PM$Reviewer: Kat , 13-18 Female  on Treatment for less than 1 month (Patient) $4$4$5$Began taking this a few weeks ago and have been quite satisfied with it as eventually it does its job. Despite it taking a couple of hours to really set in, it still works to help with my anxiety.
9$Anxiousness associated with Depression$7/11/2017 10:40:15 PM$Reviewer: coreyjroth, 25-34 Male  on Treatment for 1 to 6 months (Patient) $1$1$5$After having been on zoloft for almost 3 years with excellent results, it pooped out on me and stopped working. My doctor decided to first max out my zoloft dosage to see if that would help. It somewhat did, but not to out satisfaction and it made me very sedated. We then decided to switch me to prozac as it is the most stimulating and i was looking for something to give me energy. Over several weeks, i weened myself off of the 200mg a day zoloft (down 50mg a week) and up to 60mg proac (20 mg per week until 60mg). The transition period was tough. I was unable to distinguish if the side effects were from discontinuing the zoloft or beginning the proac. By the time I stopped taking the zoloft, I was on 60mg prozac/day. I was irritable, anxious, and unable to have a full night's sleep. I would wake up every 1-2 hours. I also have ativan to take when needed and it surely helped with the sleeping and daily panic attacks. after several weeks, I thought that the prozac was beginning to work. However, I was wrong. I had severe side effects that would not go away. Mainly, joint pain, irritability, lack of motivation and concentration. I also noticed bruises on the inside of my thighs that came out of nowhere. I went back to my doctor and we lowered my dose to 40mg/day. a week later, after having the same side effects on top of fever, night sweats, and just did not feel right. I called my doc and she recommended i go to the ER to rule out neuroleptic malignant sydrome (later found out that is caused by antipsychotics, NOT antidepressants). we decided to end the prozac as it was clearly not working right with my body. I am beginning 10mg of lexapro tomorrow and am trying to be optimistic. I had great success with zoloft until it pooped out and am really hoping that the lexapro will work just as good as the zoloft. I know everyone's mind and body reacts differently, but for me the prozac was a failure. Just work closely wit your doctor, you know your body. Peace to all :)
19$Anxiousness associated with Depression$9/16/2015 11:11:44 PM$Reviewer: 55-64 Female  on Treatment for 10 years or more (Patient) $5$5$5$I took Prozac for approx. 20 years for anxiety and depression. It worked very well for me all those years. About a year ago I thought I needed to get off of it to clean up my system. Today I started back on it and already feel less anxiety and depression. It has saved my life.
390$Anxiousness associated with Depression$7/25/2019 6:27:02 PM$Reviewer: 35-44 on Treatment for 2 to less than 5 years (Patient) $4$4$4$"A lot of Drs won't tell women but Sarafem is Prozac, EXACT SAME DRUG, just changed the name because if the reputation that ""Prozac was for crazy people"" it's actual use was for depression, so I've just switched from prozac to Sarafem for the same reason, so if people see the bottle they don't judge you. But just wanted to make sure all of you were aware of this."
15$Repeated Episodes of Anxiety$5/23/2016 8:07:29 AM$Reviewer: Gracie, 13-18 Female  on Treatment for 6 months to less than 1 year (Patient) $4$4$4$
