$conditionInfo$date$reviewer$Effectiveness$Satisfaction$Ease of Use$Comment
0$Condition: Depression$12/10/2019 10:44:42 AM$Reviewer: 45-54 Female  on Treatment for 1 to 6 months (Patient) $5$5$5$"I can feel the medicine starting working hard in my brain from first day. I got the feeling of drinking too much coffee right away. The coffee feeling went on and off, I also yawned too much after two weeks(40-50 times per day for 3-4 days). All of these went away after a month. I felt so good after, it seems I am a new person, not as tired as before not easy to get depressed or mad as before.
This medicine works perfectly for me."
1$Condition: Anxiousness associated with Depression$12/7/2019 11:05:13 AM$Reviewer: 13-18 Female  on Treatment for 5 to less than 10 years (Patient) $1$1$3$Made me more anxious, made my depression much worse, and it’s side effects make it not worth taking.
2$Condition: Depression$4/4/2019 11:56:00 AM$Reviewer: 25-34 Male  on Treatment for 1 to 6 months (Patient) $5$5$5$
3$Condition: Obsessive Compulsive Disorder$2/16/2019 7:21:20 PM$Reviewer: ocd/manic depression/ptsd, 13-18 on Treatment for 1 to 6 months (Patient) $3$3$3$I've had OCD manic depression and PTSD for about 8 years and it was never treated, this medication has completely stopped my very frequent and violent intrusive thoughts as well as lessened the number of panic attacks I have, unfortunately, it has not alleviated any of my other symptoms.
4$Condition: Panic Disorder$12/31/2018 12:10:51 PM$Reviewer: T-train, 19-24 Male  on Treatment for less than 1 month (Patient) $5$5$5$Was diagnosed with panic disorder and major depressive disorder. After taking the first dose of 20mg, my symptoms were seemingly eradicated and every day is getting better and better. Have not experienced hardly any side effects. 
5$Condition: Depression$12/29/2018 1:02:18 PM$Reviewer: 75 or over on Treatment for 1 to less than 2 years (Patient) $4$4$4$Feel better than I have in a long time
6$Condition: Depression$9/21/2017 11:06:21 PM$Reviewer: pam, 45-54 Female  on Treatment for 1 to 6 months (Patient) $3$3$4$
17$Condition: Depression$11/10/2015 4:34:53 PM$Reviewer: Diana, 25-34 Female  on Treatment for 1 to less than 2 years (Patient) $4$4$5$Great medication !
18$Condition: Depression$10/5/2015 9:54:51 AM$Reviewer: Jean L., 55-64 Female  on Treatment for 10 years or more (Patient) $5$5$5$"I have been taking this medicine for over 20+ years.  Everything has been very good for me unitl now,  they have given me a new generic.  Within the first month I noticed it is not working and now about 9 weeks.  I know I have to go back to my doctor because it is not working.  I'm taking the new generic GG 550.  I want my old one back!
"
19$Condition: Anxiousness associated with Depression$9/16/2015 11:11:44 PM$Reviewer: 55-64 Female  on Treatment for 10 years or more (Patient) $5$5$5$I took Prozac for approx. 20 years for anxiety and depression. It worked very well for me all those years. About a year ago I thought I needed to get off of it to clean up my system. Today I started back on it and already feel less anxiety and depression. It has saved my life.
20$Condition: Depression$9/16/2015 8:51:56 AM$Reviewer: stokcarr2, 45-54 Female  on Treatment for 5 to less than 10 years (Patient) $4$3$5$I have a history of depression and have been on every anti-depressant known to man. I have been taking Fluoxetine for several years now, and for my depression, it has worked the best out of all of them. However, in the past 2 weeks I have weaned myself off the drug due to the side effects I have lived with for years. I am tired all the time, I get bad headaches, and have gained 30 pounds! I had vivid dreams which were sometimes disturbing, and had trouble falling asleep at night. It also decreased my libido immensely! BUT, if you are severely depressed I would highly recommend Fluoxetine over any of the others! But then again, everyone is different....
21$Condition: Posttraumatic Stress Syndrome$9/5/2015 2:19:56 PM$Reviewer: 13-18 Female  on Treatment for 1 to 6 months (Patient) $3$3$5$While first starting it I had extreme nausea. I lost weight the first few weeks but it stopped and I felt normal again. I didn't think there was much of an effect. Untill I stopped taking it against doctors orders and began to be come severally depressed again and my anxiety and my PTSD got worse. Over all it was somewhat help full but going off of it made me extremely suicidal.
22$Condition: Depression$7/26/2015 4:28:58 PM$Reviewer: 65-74 Female  on Treatment for 5 to less than 10 years (Patient) $3$2$5$I have been on this treatment for 5 years and it seems to be loosing its effect.
23$Condition: Major Depressive Disorder$7/24/2015 6:53:18 AM$Reviewer: Daynas1234, 25-34 Female  on Treatment for 2 to less than 5 years (Patient) $3$4$5$easy to take, hardly any side effects, been on the max dosage for almost a year and my depression has gotten a little better but has stayed about the same. 
24$Condition: Major Depressive Disorder$5/29/2015 5:08:25 PM$Reviewer: Shelby, 55-64 Female  (Patient) $1$1$5$been on 40 mg at least 2 years now.  I have been on: paxil, Zoloft, Wellbutrin, just about every antidepressant out there.  I have been getting angrier and angrier, and I don't know why.  This drug is NOT helping me at this time.
25$Condition: Depression$4/6/2015 11:28:03 AM$Reviewer: 65-74 Female  on Treatment for 1 to 6 months (Patient) $3$3$4$I've been on 20mg of fluoxetine for a month now and it has helped with my depression. I no longer feel on the verge of crying about everything.  The only side effect I'm having are headaches and teeth and jaw pain. I'm afraid I will have to switch to something else if the jaw pain doesn't go away soon. Works extremely well for the depression though.
26$Condition: Depression$3/25/2015 11:42:22 AM$Reviewer: cracker, 55-64 Female  on Treatment for 2 to less than 5 years (Patient) $4$3$4$"fantastic...worked well ....life is good BUT then weight gain is awful!Am eating more but that is because I have an appetite which is never  satiated.Also totally out of control with sugar cravings.I was an 8 class a week gym bunny too.whilst I was happy am now totally destroyed by my 20lb weight increase.Dont go to gym now as feel hopeless against this weight gain and really down.clothes don't fit ,no muscle tone and just getting worse/Am now weaning myself off it in an attempt to lose some of this blubber and hopefully I wont feel like eating my own body weight every day and drinking honey and syrup!!!! Yes it is that bad!would rather be fed up cos of stress than fat and depressed .xxxxxx
"
27$Condition: Depression$2/19/2015 8:45:41 AM$Reviewer: kc, 35-44 Female  on Treatment for 10 years or more (Patient) $5$5$5$I've been taking Fluoxetine for nearly 20 years. Increased my dosage one time about 5 years ago. It helps me keep my patience and keeps my anxiety in check.  It levels out my mood swings. I've tried to go off of it a few times.  It is clear within a few weeks that my patience and nerves are not good when I'm not taking it regularly.  The only side effect I've noticed is bad breath.  Occasionally it seems I have a hard time focusing, but I can't say that's the medicine for sure.  Others have mentioned low energy and sex drive but I've not had those issues at all.   Overall, it has been a real lifesaver for me.  I'll take the bad breath any day over the depression and anxiety.
28$Condition: Depression$12/31/2014 4:08:08 PM$Reviewer: silentryme, 45-54 Female  on Treatment for 1 to 6 months (Patient) $4$1$5$it causes extreme asid refluxe
29$Condition: Depression$12/29/2014 2:54:58 PM$Reviewer: Checkvalve101, 45-54 Male  on Treatment for 5 to less than 10 years$5$5$5$Fluoxetine has worked very well for me. It does have side effects that are pretty bad, but it was a trade I had to make. Sex life went to zero, loss of energy and low white blood cell count. the white blood cell count showed up as being in the very bottom of the normal range, I found later on the internet that it was a side effect. I had to inform my doctor as he did not know it.
30$Condition: Obsessive Compulsive Disorder$12/11/2014 6:03:41 AM$Reviewer: Eleanor, 13-18 Female  on Treatment for 1 to 6 months (Patient) $5$5$5$"I was prescribed this medication not long after being discharged for a charity providing cognitive-behavioural therapy. I was having difficulty with the therapy by myself after a bad month.
For the first week, side-effects included restlessness but also feeling tired and lethargic on 5ml. After the first week however I no longer hand any side-effects, and began to slowly find commitment to the therapy techniques easier.
I currently take 7.5mls and am very happy with myself. I do not feel as tired and disinterested in life. Obsessive thoughts are a rarity, and OCD no longer controls my day.
I am very happy with my medication, and I wish others who wish to try it the best."
31$Condition: Premature Ejection of Semen$12/5/2014 7:35:01 AM$Reviewer: K, 19-24 Male  on Treatment for 2 to less than 5 years (Patient) $5$5$5$"Fluoxetine works like wonders! Before treatment I lasted less than one minute, but with fluoxetine, I'm able to have satisfying sex, and that's worth a lot!
Got some mild side effects the first few weeks but they disappeared soon. Was definitely worth it to wait until the side effects would subside. "
32$Condition: Depression$11/29/2014 2:30:13 PM$Reviewer: 13-18 Male  on Treatment for 1 to less than 2 years (Patient) $4$4$5$
33$Condition: Depression$10/29/2014 12:50:39 PM$Reviewer: 25-34 Female  on Treatment for less than 1 month (Patient) $5$5$5$
34$Condition: Depression$10/18/2014 11:58:18 AM$Reviewer: 25-34 Female  on Treatment for 5 to less than 10 years (Patient) $5$4$5$
35$Condition: Depression$10/7/2014 5:08:21 PM$Reviewer: 35-44 Female  on Treatment for less than 1 month (Caregiver) $3$3$5$This medication has been helpful in the treatment of my patient in the purpose of its use. slthough it may take a while to get use to, I believe it will be beneficial to his treatment. Thus far, there has been no side effects or draw-backs and I don't foresee any at the present time. Also at this time my patient is using a very low-dose of the medication. I also don't know how long the physician may want my patient to be on the medication for his treatment period, or what type of results may be sought by the physician.
36$Condition: Depression$9/8/2014 5:36:17 PM$Reviewer: 25-34 Female  on Treatment for 10 years or more (Patient) $4$4$4$
37$Condition: Premenstrual Disorder with a State of Unhappiness$9/3/2014 3:34:55 PM$Reviewer: 25-34 Female  on Treatment for 6 months to less than 1 year (Caregiver) $3$3$2$I have a friend who is taking this medication and due to her work schedule it's difficult for her to take this medication at the same time everyday as intended. When she takes it prior to going to bed she reports having very vivid and at times disturbing dreams. Has anyone else experienced these type of side effect?
38$Condition: Depression$7/30/2014 6:11:12 PM$Reviewer: belindam41042, 35-44 Female  on Treatment for less than 1 month (Patient) $3$3$3$I Just started On my medicine. It seems to be helping. Very tired during the a.m. 
39$Condition: Depression$7/23/2014 4:39:12 PM$Reviewer: refirman, 55-64 Male  on Treatment for less than 1 month (Patient) $1$1$5$I am sweating like no tomorrow
40$Condition: Depression following Delivery of Baby$6/17/2014 4:16:37 PM$Reviewer: PATTYP, 35-44 Female  on Treatment for 5 to less than 10 years$5$5$5$WAS ON EFFEXOR AFTER THE BIRTH OF MY SECOND CHILD.  NASTY SIDE EFFECTS SO THE DR SWITCHED ME TO PROZAC.  AFTER THE WITHDRAWL FROM THE EFFEXOR THE PROZAC WORKS VERY WELL.  
41$Condition: Depression$6/10/2014 3:01:16 PM$Reviewer: Carole, 75 or over Female  on Treatment for 2 to less than 5 years (Patient) $4$2$2$Works but side effect might be constipation?
42$Condition: Depression$4/2/2014 5:04:55 PM$Reviewer: Janelle, 35-44 Female  (Patient) $5$5$4$It took abit to notice the help of it but I have been on it for a year now. I am very happy with it but was wondering about going off of it.
43$Condition: Bipolar Depression$3/15/2014 10:45:48 PM$Reviewer: lana, 35-44 Female  on Treatment for 10 years or more (Patient) $5$5$5$i am 43 and have taken Prozac off and on since age 19. the last time I stopped taking it for who knows what reason, it was then I realized how badly I need it and will never stop taking it again! stops my angry outbursts at the kids and my sometimes desperate feelings of sorrow. this plus allegra for allergies is the only medicine I take.  do not smoke.  do not use alcohol.  highly recommend.  this medication does not make you gain weight and I never have had trouble sleeping on it.  only trouble I've had is thinking at times that I'm feeling so good I don't need it ha. has greatly diminished all my pms symptoms also.
44$"Condition: ""Change of Life"" Signs"$3/11/2014 3:54:50 PM$Reviewer: Jerseyrican, 45-54 Female  on Treatment for 6 months to less than 1 year (Patient) $5$5$5$I'm in my 50's. I've been using this medication for about a year now. I must admit it has worked very well for me. I'm a lot more patient and understanding to my hormone unbalance. And my thought process is a lot better. Also I don't let life's bull shit stop me from smelling the roses. 
45$Condition: Obsessive Compulsive Disorder$2/25/2014 5:10:29 PM$Reviewer: Faraz, 25-34 Male  on Treatment for 6 months to less than 1 year (Patient) $4$4$4$It helps alot. 
46$Condition: Depression$2/10/2014 5:38:27 PM$Reviewer: ohMEohMY, 25-34 Female  on Treatment for less than 1 month (Patient) $4$4$4$I just got off Wellbutrin because it gave me bad headaches, and I have to say that I feel better taking this medicine. Although, it makes me hungry at night, and REALLY SLEEPY during the day. I also one time forgot a whole day worth of events. My husband asked me something about the previous day and I had no idea what he was talking about, but then it came back to me. Really weird. 
47$Condition: Depression$12/22/2013 9:04:18 PM$Reviewer: 45-54 Male  on Treatment for 1 to less than 2 years (Patient) $3$1$4$I am 45 years old and just had a cardiac arrest.  Doctors blame it on the Fluoxetine medication.
48$Condition: Depression$12/2/2013 11:27:41 AM$Reviewer: deblo1023, 45-54 Female  on Treatment for less than 1 month (Patient) $3$3$3$well im not sure  yet. I v been taking it for two weeks, and not sure if I feel any better.  
49$Condition: Depression$11/29/2013 10:49:35 PM$Reviewer: 75 or over Male  on Treatment for 10 years or more (Patient) $4$4$5$After 25+ years of use my level of fatigue continues diminished. My problem is manifested in reluctance to initiate action, not to maintain it once started. 40 mg. daily works a miracle for me.
50$"Condition: ""Change of Life"" Signs"$11/29/2013 6:57:46 PM$Reviewer: lola,  Female  on Treatment for 1 to less than 2 years (Patient) $4$5$5$this medication calmed me down ,i felt tired initally but soon overcome it ,i wouldnt be without it now
51$Condition: Depression$11/18/2013 3:24:28 PM$Reviewer: a, 35-44 Female  on Treatment for 6 months to less than 1 year (Patient) $3$3$3$
52$Condition: Major Depressive Disorder$11/14/2013 3:04:12 AM$Reviewer: 55-64 Female  on Treatment for less than 1 month (Patient) $4$4$5$Benefits are helping with holding my emotions, anger and feeling low in my self from going off at other people. Protects me from self harming my self. Side effects nil.
53$Condition: Depression following Delivery of Baby$10/14/2013 8:26:05 PM$Reviewer: 25-34 Female  on Treatment for 1 to 6 months (Patient) $3$3$3$When I first started this medicine it really helped with my anxiety and depression but after being on it for a month now I feel more depressed again and my anxiety seems to be increasing like it was before the meds. I am on 10 mg so I don't know if I should up the dosage or try yet another prescription.
54$Condition: Depression$10/4/2013 5:14:33 AM$Reviewer: Janis, 75 or over Female  on Treatment for 6 months to less than 1 year (Patient) $5$5$5$"Recommended by my Pharmacist (I live in Thailand) and I've taken it for over 6 months.  My moods have changed from ""life threatening"" to contentment!!"
55$Condition: Depression$9/14/2013 10:21:01 AM$Reviewer: redmondroland, 55-64 Male  on Treatment for 5 to less than 10 years (Patient) $5$5$5$I've been on this for many years.  Began at 20mg, now at 40.  Along with psycho-therapy, I am a much happier and emotionally level person.
56$Condition: Major Depressive Disorder$9/10/2013 10:34:12 PM$Reviewer: Ryan F., 35-44 Male  on Treatment for 6 months to less than 1 year (Patient) $4$4$5$Taking 60mg for 6 months now and I feel like a different person! Depression, Anxiety, and addictive tendancies have all been greatly reduced. I am having some side effects that I am not thrilled about (sexual, perspiration, occasional headaches) but the benefits FAR outweigh said side effects. Thumbs up from/for me!  :) 
57$Condition: Overweight$9/1/2013 4:10:55 PM$Reviewer: 45-54 Male  (Patient) $3$3$3$
58$Condition: Other$8/19/2013 10:49:37 PM$Reviewer: 13-18 Female  on Treatment for 6 months to less than 1 year (Patient) $3$2$5$I started taking fluoxetine for agoraphobia and panic disorder. Once it stabilized I felt less anxious about leaving the house but after a couple of months the panic attacks have gotten worse again and I have become very depressed.  
59$Condition: Depression$8/16/2013 12:35:25 AM$Reviewer: Lisa123, 25-34 Female  on Treatment for 1 to less than 2 years (Patient) $3$3$5$I used this medicine for about 1 yr and it worked great then it felt as though it just stopped working. I feel like the biggest side effect is a decreased sex drive. But it did seem to work in the beginning. I'm going to see if I should get a higher dose or change medicine altogether. 
60$Condition: Premenstrual Disorder with a State of Unhappiness$8/4/2013 10:15:54 PM$Reviewer: 25-34 Female  on Treatment for 1 to 6 months (Patient) $4$3$5$"I started taking this due to severe mood swings around my menstrual cycle, which I noticed were getting worse over the last year. 
Pros: I've been taking it for 3 mos now, and have noticed a huge difference. I don't sweat the small stuff & I feel more in control of my mood.
Cons: Tired. I found that taking a low dose (10mg) daily works best, and bump it up to 20mg the week before my menstrual cycle. Although it makes me tired, I feel the benefit out weighs the side effect."
61$Condition: Depression$6/28/2013 10:10:29 AM$Reviewer: 45-54 Female  on Treatment for 2 to less than 5 years (Patient) $1$1$5$
62$Condition: Depression$6/20/2013 6:25:19 PM$Reviewer: RollerRoll123, 13-18 Male  on Treatment for 1 to 6 months (Patient) $2$1$3$"When I started taking Fluoxitine, I felt my depression and anxiety lift, but not my social anxiety. Then I noticed I had no emotion at all, no happiness, sadness, anything, I kept my cool even when some guy was trying to fight me, I barley even reacted.
I was on the lowest dose possible.
Then I also noticed my interest in girls faded drastically, I began to wonder how I even found them attractive, arousal was very hard to achieve as well, same with keeping an erection.
So today, I decided to not take it.
And you know what? I felt that attraction to girls come back, I even felt happier, easier to talk to my friends, just generally better, as if I never had depression or anxiety, although I can still feel some of my social anxiety.
I hear it's not a good idea to stop taking anti-depressants immediately, instead slowly take less and less...But I'm already taking the lowest dose!
"
63$Condition: Depression$6/11/2013 3:09:17 PM$Reviewer: 45-54 Male  on Treatment for less than 1 month (Patient) $3$2$3$
64$Condition: Depression$6/3/2013 4:22:40 PM$Reviewer: jusswannasleep, 13-18 Female  on Treatment for 6 months to less than 1 year (Patient) $1$1$1$it works really good for the first 2 weeks then crashes. I felt more depressed.
65$Condition: Panic Disorder$5/5/2013 11:43:56 PM$Reviewer: kansas, 55-64 Female  on Treatment for 6 months to less than 1 year (Patient) $4$4$4$I've noticed I have acid reflux now and I  having hot flashes and sweating more severe than normal
66$Condition: Depression$4/29/2013 1:25:42 AM$Reviewer: 19-24 Female  on Treatment for 2 to less than 5 years (Patient) $5$5$5$
67$Condition: Depression$4/11/2013 1:37:52 AM$Reviewer: ddub, 65-74 Male  on Treatment for 5 to less than 10 years (Patient) $3$2$5$prescribed 20mg bid.  took the edge off so therapy helped my depresssion. i am epileptic as well and am taking lamictal for that.  3 weeks ago i had ED which after 10 years of little intercourse and now a new relationship made me concerned. i  reduced the lamictal and stopped the fluoxetine.  last w/e my doubts about my libido vanished.    was probably the lamictal which caused the performance issues.
68$Condition: Posttraumatic Stress Syndrome$3/23/2013 12:09:05 PM$Reviewer: 35-44 Female  on Treatment for 1 to 6 months (Patient) $5$5$5$I starting taking 20 mg a day for anxiety, PTSD, and OCD. My quality of life has changed dramatically. Highly recommended.
69$Condition: Bulimia$2/25/2013 3:11:29 AM$Reviewer: 25-34 Female  on Treatment for 1 to 6 months (Patient) $4$3$4$"30 days into it, SEVERE acid reflux and SEVERE migraines, both while on the medication and weeks after I stopped cold turkey.
Improved my mood and eating habits. More productive. "
70$Condition: Depression$2/23/2013 12:20:27 PM$Reviewer: $4$5$5$
71$Condition: Depression$2/7/2013 11:00:45 PM$Reviewer: No-more-naps, 65-74 Female  on Treatment for 6 months to less than 1 year (Patient) $3$2$4$I was on this drug for 9 months and it did help compulsive thoughts and depression but also made me nervous and sleepy.  
72$Condition: Premenstrual Disorder with a State of Unhappiness$2/4/2013 11:41:34 PM$Reviewer: April, 25-34 Female  on Treatment for 2 to less than 5 years (Patient) $4$4$5$"I also started this medication because of a sleep disorder,  I wasnt able to ""shut my brain off"" due to anxiety.  i also have PMDD.  I sleep like a baby and my PMDD symptoms are half of what theyy were....those of you with PMDD know that it is aweful and half is just not enough but it is livable and manageable. Not fun though.  I tried other thingd for the pMDD and this is the only thing that helps and it works for the other problem so we have a winner!  It was life changing for me.  Before I couldnt sleep for 3-5 days in a row sometimes.  needed extra help with my kids, it was horrible and I felt sick.  It worked pretty quickly for me,....within a couple of days and really well after a couple weeks."
73$Condition: Depression$1/15/2013 2:32:27 AM$Reviewer: Sweetpea, 35-44 Female  on Treatment for 1 to 6 months (Patient) $5$5$5$I have experienced almost immediate relief from fearful and negative thoughts, about a week, after taking 40mg of lilly-fluoksetien per day.
74$Condition: Bipolar Depression$1/10/2013 6:08:19 PM$Reviewer: ninnie, 45-54 Female  on Treatment for 2 to less than 5 years (Patient) $2$1$4$i am not very satisfied with this medication because it makes me feel sluggish and i experience loss of sex drive with my husband and find i get hungry more often since using this drug!i dont recommed it to be used for BiPolar disorder as it was described for by my doctor!!!
75$Condition: Depression$12/28/2012 2:56:42 AM$Reviewer: Kannan, 13-18 Female  on Treatment for 1 to 6 months (Caregiver) $3$2$3$My daughter who is aged 16 and an Asperger was prescribed Fluoxetine 20 mg once a day in the morning. Her moods have improved significantly. However after 4 weeks she is facing difficulties in getting sleep. I am not sure if this is due to the medication. Can someone confirm if this is a potential side effect which will get worse. Should this medication be stopped immediately or tapered?
76$Condition: Posttraumatic Stress Syndrome$12/26/2012 3:42:28 PM$Reviewer: Not to old to learn, 55-64 Male  on Treatment for 1 to less than 2 years (Patient) $5$4$5$"On a 10 mg dose for 18 months. Seems to work well; do have some concerns about the following .... not being able to concentrate for more than 20-30 minutes on a given project or idea; drowsy in the mid-PM; some foggy thinking at times; lower muscle back pain; some anxiety when overly stressed.

It has taken the ""edge off"" when needed; my attitude is better, family life is going better. No adverse sexual side effects. Seems to have enhanced my desire to embrace the electronic age of convenience and communication capabilities. Even learning how to better communicate with teenage grandchildren. It also helps to be a Christian and know that all of this, our life on Earth, is in His Hands and His Plan. Best of all, EVERYTHING is HIS DOMAIN. Life is what it is, do your best and help others to do so, too.
 "
77$Condition: Bipolar Depression$12/6/2012 7:24:44 AM$Reviewer: $3$2$4$i am not too happy about taking this medication cause it takes away your sex drive and my body builds a tolerance for it and it quits working and even my depression and mood swings get worse.
78$Condition: Depression$11/2/2012 2:28:34 PM$Reviewer: missyt0925, 35-44 Female  on Treatment for 1 to less than 2 years (Patient) $5$5$5$My doctor added Prozac 10mg to the 40mg that I am already taking and the two doses works great together.
79$Condition: Depression$11/1/2012 1:55:08 PM$Reviewer: gini, 65-74 Female  on Treatment for 2 to less than 5 years (Patient) $5$5$5$
80$Condition: Premenstrual Disorder with a State of Unhappiness$10/27/2012 11:16:56 PM$Reviewer: sydney, 19-24 Female  on Treatment for less than 1 month$4$5$5$This medication has worked tremendously for my pmdd symptoms when St. John Wort could not. I had some side effects when I first started taking it (dizzyness, trouble getting to sleep) now it works just fine
81$Condition: Panic Disorder$10/5/2012 12:44:04 PM$Reviewer: 45-54 Female  (Patient) $4$4$4$this med has given me my life back. works wonders for my depression and has helped tremendously with my anxiety. No amjor side effects.
82$"Condition: ""Change of Life"" Signs"$10/1/2012 8:27:48 PM$Reviewer: ABIGAIL, 45-54 Female  on Treatment for 2 to less than 5 years (Patient) $3$2$5$Have  been on it for two years, think I need something different.
83$Condition: Depression$9/23/2012 2:19:00 AM$Reviewer: 65-74 Male  on Treatment for 1 to less than 2 years (Patient) $3$3$5$
84$Condition: Depression$9/11/2012 9:51:44 PM$Reviewer: kt214, 45-54 Female  on Treatment for 1 to 6 months (Patient) $5$5$5$I have been experiencing major depression. I have going thru menopause and diagnosed with Graves Disease.  I also had tendon surgery in foot that has left me unable to return to work which has been very difficult to accept.  My husband said he did not even know who I was anymore.  Since starting the fluoxetine my life has changed drastically.  I am happy, laughing and even sleeping better.  My husband is so glad to have his wife back.
85$Condition: Panic Disorder$9/9/2012 2:23:57 PM$Reviewer: mufinann, 75 or over Female  on Treatment for less than 1 month (Patient) $1$1$2$Using This drug has caused Insomnia and Anxiety .
